timestamp,source,sessionID,current_function,current_command,filename,parent_id,current_id,x,y,distance,direction,distance_moved,instruction_pointer,stack_pointer,frame_pointer,rax,rbx,rcx,rdx,rsi,obstructed?,call_depth,response_time(ns)
20260723-015459,client,CLI-20260723-015458,move_robot()BEFORE_SERVICE_CALL,move, ,1,8,7.09776,13.4032,0.383112,1.664,0,104570009416593,140729694631496,140729694631504,140729694631648,140729694631648,136063224504448,3,140729694632680,n/a,23,62ns
20260723-015459,client,CLI-20260723-015458,move_robot()AFTER_SERVICE_CALL,move, ,1,8,7.06053,13.8014,0.383112,1.664,0.4,104570009416593,140729694631496,140729694631504,140729694631648,140729694631648,136063224504448,3,140729694632680,success,24,3408303ns
20260723-015459,client,CLI-20260723-015458,move_robot()BEFORE_SERVICE_CALL,move, ,1,9,7.06053,13.8014,1.48891,2.87194,0,104570009416593,140729694631496,140729694631504,140729694631648,140729694631648,136063224504448,3,140729694632680,n/a,26,51ns
20260723-015459,client,CLI-20260723-015458,move_robot()AFTER_SERVICE_CALL,move, ,1,9,5.61473,14.201,1.48891,2.87194,1.5,104570009416593,140729694631496,140729694631504,140729694631648,140729694631648,136063224504448,3,140729694632680,success,27,3756801ns
20260723-015459,client,CLI-20260723-015458,move_robot()BEFORE_SERVICE_CALL,move, ,1,10,5.61473,14.201,0.656281,-0.428056,0,104570009416593,140729694631496,140729694631504,140729694631648,140729694631648,136063224504448,3,140729694632680,n/a,29,77ns
20260723-015459,client,CLI-20260723-015458,move_robot()AFTER_SERVICE_CALL,move, ,1,10,6.25158,13.9105,0.656281,-0.428056,0.7,104570009416593,140729694631496,140729694631504,140729694631648,140729694631648,136063224504448,3,140729694632680,success,30,4655324ns
20260723-015459,client,CLI-20260723-015458,move_robot()BEFORE_SERVICE_CALL,move, ,1,11,6.25158,13.9105,1.83313,-2.23864,0,104570009416593,140729694631496,140729694631504,140729694631648,140729694631648,136063224504448,3,140729694632680,n/a,32,56ns
20260723-015459,client,CLI-20260723-015458,move_robot()AFTER_SERVICE_CALL,move, ,1,11,5.10588,12.4579,1.83313,-2.23864,1.85,104570009416593,140729694631496,140729694631504,140729694631648,140729694631648,136063224504448,3,140729694632680,success,33,2962044ns
20260723-015515,client,CLI-20260723-015513,move_robot()BEFORE_SERVICE_CALL,move, ,1,2,0,0,8.43241,-1.5708,0,102924760908689,140733654298280,140733654298288,140733654298432,140733654298432,137437968457856,3,140733654299464,n/a,5,59ns
20260723-015515,client,CLI-20260723-015513,move_robot()AFTER_SERVICE_CALL,move, ,1,2,0,0,8.43241,-1.5708,0,102924760908689,140733654298280,140733654298288,140733654298432,140733654298432,137437968457856,3,140733654299464,obstructed,6,85995805ns
20260723-015515,client,CLI-20260723-015513,move_robot()BEFORE_SERVICE_CALL,move, ,1,3,0,0,12.5865,1.5708,0,102924760908689,140733654298280,140733654298288,140733654298432,140733654298432,137437968457856,3,140733654299464,n/a,8,37ns
20260723-015515,client,CLI-20260723-015513,move_robot()AFTER_SERVICE_CALL,move, ,1,3,3.95535e-06,12.6,12.5865,1.5708,12.6,102924760908689,140733654298280,140733654298288,140733654298432,140733654298432,137437968457856,3,140733654299464,success,9,4680783ns
20260723-015515,client,CLI-20260723-015513,move_robot()BEFORE_SERVICE_CALL,move, ,1,4,3.95535e-06,12.6,7.38287,1.5708,0,102924760908689,140733654298280,140733654298288,140733654298432,140733654298432,137437968457856,3,140733654299464,n/a,11,60ns
20260723-015515,client,CLI-20260723-015513,move_robot()AFTER_SERVICE_CALL,move, ,1,4,6.27833e-06,20,7.38287,1.5708,7.4,102924760908689,140733654298280,140733654298288,140733654298432,140733654298432,137437968457856,3,140733654299464,success,12,2727292ns
20260723-015515,client,CLI-20260723-015513,move_robot()BEFORE_SERVICE_CALL,move, ,1,5,6.27833e-06,20,8.4859,0,0,102924760908689,140733654298280,140733654298288,140733654298432,140733654298432,137437968457856,3,140733654299464,n/a,14,50ns
20260723-015515,client,CLI-20260723-015513,move_robot()AFTER_SERVICE_CALL,move, ,1,5,8.50001,20,8.4859,0,8.5,102924760908689,140733654298280,140733654298288,140733654298432,140733654298432,137437968457856,3,140733654299464,success,15,4080499ns
20260723-015515,client,CLI-20260723-015513,move_robot()BEFORE_SERVICE_CALL,move, ,1,6,8.50001,20,6.41668,1.5708,0,102924760908689,140733654298280,140733654298288,140733654298432,140733654298432,137437968457856,3,140733654299464,n/a,17,62ns
20260723-015515,client,CLI-20260723-015513,move_robot()AFTER_SERVICE_CALL,move, ,1,6,8.50001,26.45,6.41668,1.5708,6.45,102924760908689,140733654298280,140733654298288,140733654298432,140733654298432,137437968457856,3,140733654299464,success,18,1982435ns
20260723-015515,client,CLI-20260723-015513,move_robot()BEFORE_SERVICE_CALL,move, ,1,7,8.50001,26.45,1.02275,1.67232,0,102924760908689,140733654298280,140733654298288,140733654298432,140733654298432,137437968457856,3,140733654299464,n/a,20,63ns
20260723-015515,client,CLI-20260723-015513,move_robot()AFTER_SERVICE_CALL,move, ,1,7,8.39359,27.4946,1.02275,1.67232,1.05,102924760908689,140733654298280,140733654298288,140733654298432,140733654298432,137437968457856,3,140733654299464,success,21,6787655ns
20260723-015515,client,CLI-20260723-015513,move_robot()BEFORE_SERVICE_CALL,move, ,1,8,8.39359,27.4946,0.840066,0.329951,0,102924760908689,140733654298280,140733654298288,140733654298432,140733654298432,137437968457856,3,140733654299464,n/a,23,68ns
20260723-015515,client,CLI-20260723-015513,move_robot()AFTER_SERVICE_CALL,move, ,1,8,9.19774,27.77,0.840066,0.329951,0.85,102924760908689,140733654298280,140733654298288,140733654298432,140733654298432,137437968457856,3,140733654299464,success,24,5495829ns
20260723-015515,client,CLI-20260723-015513,move_robot()BEFORE_SERVICE_CALL,move, ,1,9,9.19774,27.77,1.59618,-0.428501,0,102924760908689,140733654298280,140733654298288,140733654298432,140733654298432,137437968457856,3,140733654299464,n/a,26,75ns
20260723-015515,client,CLI-20260723-015513,move_robot()AFTER_SERVICE_CALL,move, ,1,9,10.6531,27.1052,1.59618,-0.428501,1.6,102924760908689,140733654298280,140733654298288,140733654298432,140733654298432,137437968457856,3,140733654299464,success,27,3274736ns
20260723-015515,client,CLI-20260723-015513,move_robot()BEFORE_SERVICE_CALL,move, ,1,10,10.6531,27.1052,1.7413,1.82575,0,102924760908689,140733654298280,140733654298288,140733654298432,140733654298432,137437968457856,3,140733654299464,n/a,29,35ns
20260723-015515,client,CLI-20260723-015513,move_robot()AFTER_SERVICE_CALL,move, ,1,10,10.2117,28.7986,1.7413,1.82575,1.75,102924760908689,140733654298280,140733654298288,140733654298432,140733654298432,137437968457856,3,140733654299464,success,30,1738453ns
20260723-015515,client,CLI-20260723-015513,move_robot()BEFORE_SERVICE_CALL,move, ,1,11,10.2117,28.7986,0.629299,-1.65832,0,102924760908689,140733654298280,140733654298288,140733654298432,140733654298432,137437968457856,3,140733654299464,n/a,32,54ns
20260723-015515,client,CLI-20260723-015513,move_robot()AFTER_SERVICE_CALL,move, ,1,11,10.1549,28.1511,0.629299,-1.65832,0.65,102924760908689,140733654298280,140733654298288,140733654298432,140733654298432,137437968457856,3,140733654299464,success,33,1403873ns
20260723-015533,client,CLI-20260723-015529,move_robot()BEFORE_SERVICE_CALL,move, ,1,2,0,0,7.27206,1.5708,0,107061731238801,140735888539832,140735888539840,140735888539984,140735888539984,128313973137536,3,140735888541016,n/a,5,52ns
20260723-015533,client,CLI-20260723-015529,move_robot()AFTER_SERVICE_CALL,move, ,1,2,2.29159e-06,7.3,7.27206,1.5708,7.3,107061731238801,140735888539832,140735888539840,140735888539984,140735888539984,128313973137536,3,140735888541016,success,6,100060320ns
20260723-015533,client,CLI-20260723-015529,move_robot()BEFORE_SERVICE_CALL,move, ,1,3,2.29159e-06,7.3,19.7276,0,0,107061731238801,140735888539832,140735888539840,140735888539984,140735888539984,128313973137536,3,140735888541016,n/a,8,61ns
20260723-015533,client,CLI-20260723-015529,move_robot()AFTER_SERVICE_CALL,move, ,1,3,19.75,7.3,19.7276,0,19.75,107061731238801,140735888539832,140735888539840,140735888539984,140735888539984,128313973137536,3,140735888541016,success,9,3092496ns
20260723-015533,client,CLI-20260723-015529,move_robot()BEFORE_SERVICE_CALL,move, ,1,4,19.75,7.3,14.9026,0,0,107061731238801,140735888539832,140735888539840,140735888539984,140735888539984,128313973137536,3,140735888541016,n/a,11,63ns
20260723-015533,client,CLI-20260723-015529,move_robot()AFTER_SERVICE_CALL,move, ,1,4,34.7,7.3,14.9026,0,14.95,107061731238801,140735888539832,140735888539840,140735888539984,140735888539984,128313973137536,3,140735888541016,success,12,2920557ns
20260723-015533,client,CLI-20260723-015529,move_robot()BEFORE_SERVICE_CALL,move, ,1,5,34.7,7.3,11.1508,3.14159,0,107061731238801,140735888539832,140735888539840,140735888539984,140735888539984,128313973137536,3,140735888541016,n/a,14,67ns
20260723-015533,client,CLI-20260723-015529,move_robot()AFTER_SERVICE_CALL,move, ,1,5,23.5,7.3,11.1508,3.14159,11.2,107061731238801,140735888539832,140735888539840,140735888539984,140735888539984,128313973137536,3,140735888541016,success,15,3622559ns
20260723-015533,client,CLI-20260723-015529,move_robot()BEFORE_SERVICE_CALL,move, ,1,6,23.5,7.3,19.6568,0,0,107061731238801,140735888539832,140735888539840,140735888539984,140735888539984,128313973137536,3,140735888541016,n/a,17,47ns
20260723-015533,client,CLI-20260723-015529,move_robot()AFTER_SERVICE_CALL,move, ,1,6,43.2,7.3,19.6568,0,19.7,107061731238801,140735888539832,140735888539840,140735888539984,140735888539984,128313973137536,3,140735888541016,success,18,1580434ns
20260723-015533,client,CLI-20260723-015529,move_robot()BEFORE_SERVICE_CALL,move, ,1,8,43.2,7.3,0.190476,0.279844,0,107061731238801,140735888539832,140735888539840,140735888539984,140735888539984,128313973137536,3,140735888541016,n/a,22,49ns
20260723-015533,client,CLI-20260723-015529,move_robot()AFTER_SERVICE_CALL,move, ,1,8,43.3922,7.35524,0.190476,0.279844,0.2,107061731238801,140735888539832,140735888539840,140735888539984,140735888539984,128313973137536,3,140735888541016,success,23,1399110ns
20260723-015533,client,CLI-20260723-015529,move_robot()BEFORE_SERVICE_CALL,move, ,1,10,43.3922,7.35524,0.09758,-1.47613,0,107061731238801,140735888539832,140735888539840,140735888539984,140735888539984,128313973137536,3,140735888541016,n/a,27,52ns
20260723-015533,client,CLI-20260723-015529,move_robot()AFTER_SERVICE_CALL,move, ,1,10,43.4017,7.25569,0.09758,-1.47613,0.1,107061731238801,140735888539832,140735888539840,140735888539984,140735888539984,128313973137536,3,140735888541016,success,28,2006062ns
20260723-015553,client,CLI-20260723-015551,move_robot()BEFORE_SERVICE_CALL,move, ,1,2,0,0,17.1851,-1.5708,0,103618426626961,140737366350712,140737366350720,140737366350864,140737366350864,125777606205568,3,140737366351896,n/a,5,37ns
20260723-015553,client,CLI-20260723-015551,move_robot()AFTER_SERVICE_CALL,move, ,1,2,0,0,17.1851,-1.5708,0,103618426626961,140737366350712,140737366350720,140737366350864,140737366350864,125777606205568,3,140737366351896,obstructed,6,66416387ns
20260723-015553,client,CLI-20260723-015551,move_robot()BEFORE_SERVICE_CALL,move, ,1,3,0,0,17.7605,0,0,103618426626961,140737366350712,140737366350720,140737366350864,140737366350864,125777606205568,3,140737366351896,n/a,8,37ns
20260723-015554,client,CLI-20260723-015551,move_robot()AFTER_SERVICE_CALL,move, ,1,3,17.8,0,17.7605,0,17.8,103618426626961,140737366350712,140737366350720,140737366350864,140737366350864,125777606205568,3,140737366351896,success,9,923826968ns
20260723-015554,client,CLI-20260723-015551,move_robot()BEFORE_SERVICE_CALL,move, ,1,4,17.8,0,15.4486,-1.5708,0,103618426626961,140737366350712,140737366350720,140737366350864,140737366350864,125777606205568,3,140737366351896,n/a,11,71ns
20260723-015554,client,CLI-20260723-015551,move_robot()AFTER_SERVICE_CALL,move, ,1,4,17.8,0,15.4486,-1.5708,0,103618426626961,140737366350712,140737366350720,140737366350864,140737366350864,125777606205568,3,140737366351896,obstructed,12,8368757ns
20260723-015554,client,CLI-20260723-015551,move_robot()BEFORE_SERVICE_CALL,move, ,1,5,17.8,0,19.8632,3.14159,0,103618426626961,140737366350712,140737366350720,140737366350864,140737366350864,125777606205568,3,140737366351896,n/a,14,30ns
20260723-015554,client,CLI-20260723-015551,move_robot()AFTER_SERVICE_CALL,move, ,1,5,17.8,0,19.8632,3.14159,0,103618426626961,140737366350712,140737366350720,140737366350864,140737366350864,125777606205568,3,140737366351896,obstructed,15,1431730ns
20260723-015554,client,CLI-20260723-015551,move_robot()BEFORE_SERVICE_CALL,move, ,1,6,17.8,0,17.7671,1.5708,0,103618426626961,140737366350712,140737366350720,140737366350864,140737366350864,125777606205568,3,140737366351896,n/a,17,68ns
20260723-015554,client,CLI-20260723-015551,move_robot()AFTER_SERVICE_CALL,move, ,1,6,17.8,17.8,17.7671,1.5708,17.8,103618426626961,140737366350712,140737366350720,140737366350864,140737366350864,125777606205568,3,140737366351896,success,18,1614645ns
20260723-015554,client,CLI-20260723-015551,move_robot()BEFORE_SERVICE_CALL,move, ,1,7,17.8,17.8,1.922,1.27031,0,103618426626961,140737366350712,140737366350720,140737366350864,140737366350864,125777606205568,3,140737366351896,n/a,20,46ns
20260723-015554,client,CLI-20260723-015551,move_robot()AFTER_SERVICE_CALL,move, ,1,7,18.3772,19.6626,1.922,1.27031,1.95,103618426626961,140737366350712,140737366350720,140737366350864,140737366350864,125777606205568,3,140737366351896,success,21,1130638ns
20260723-015554,client,CLI-20260723-015551,move_robot()BEFORE_SERVICE_CALL,move, ,1,8,18.3772,19.6626,1.07775,-2.4913,0,103618426626961,140737366350712,140737366350720,140737366350864,140737366350864,125777606205568,3,140737366351896,n/a,23,75ns
20260723-015554,client,CLI-20260723-015551,move_robot()AFTER_SERVICE_CALL,move, ,1,8,17.5017,18.9967,1.07775,-2.4913,1.1,103618426626961,140737366350712,140737366350720,140737366350864,140737366350864,125777606205568,3,140737366351896,success,24,1071827ns
20260723-015554,client,CLI-20260723-015551,move_robot()BEFORE_SERVICE_CALL,move, ,1,9,17.5017,18.9967,0.72617,2.09783,0,103618426626961,140737366350712,140737366350720,140737366350864,140737366350864,125777606205568,3,140737366351896,n/a,26,57ns
20260723-015554,client,CLI-20260723-015551,move_robot()AFTER_SERVICE_CALL,move, ,1,9,17.1245,19.6449,0.72617,2.09783,0.75,103618426626961,140737366350712,140737366350720,140737366350864,140737366350864,125777606205568,3,140737366351896,success,27,1344228ns
20260723-015554,client,CLI-20260723-015551,move_robot()BEFORE_SERVICE_CALL,move, ,1,10,17.1245,19.6449,0.343633,-1.63192,0,103618426626961,140737366350712,140737366350720,140737366350864,140737366350864,125777606205568,3,140737366351896,n/a,29,60ns
20260723-015554,client,CLI-20260723-015551,move_robot()AFTER_SERVICE_CALL,move, ,1,10,17.1031,19.2955,0.343633,-1.63192,0.35,103618426626961,140737366350712,140737366350720,140737366350864,140737366350864,125777606205568,3,140737366351896,success,30,1753653ns
20260723-015554,client,CLI-20260723-015551,move_robot()BEFORE_SERVICE_CALL,move, ,1,11,17.1031,19.2955,0.698061,1.38938,0,103618426626961,140737366350712,140737366350720,140737366350864,140737366350864,125777606205568,3,140737366351896,n/a,32,62ns
20260723-015554,client,CLI-20260723-015551,move_robot()AFTER_SERVICE_CALL,move, ,1,11,17.2294,19.9841,0.698061,1.38938,0.7,103618426626961,140737366350712,140737366350720,140737366350864,140737366350864,125777606205568,3,140737366351896,success,33,1189855ns
20260723-015621,client,CLI-20260723-015621,move_robot()BEFORE_SERVICE_CALL,move, ,1,2,0,0,1997.63,1.39674,0,101592962098065,140733968647688,140733968647696,140733968647840,140733968647840,136322092753024,3,140733968648872,n/a,5,73ns
20260723-015622,client,CLI-20260723-015621,move_robot()AFTER_SERVICE_CALL,move, ,1,2,17.5779,99.9663,1997.63,1.39674,101.5,101592962098065,140733968647688,140733968647696,140733968647840,140733968647840,136322092753024,3,140733968648872,obstructed,6,94987759ns
20260723-015622,client,CLI-20260723-015621,move_robot()BEFORE_SERVICE_CALL,move, ,1,3,17.5779,99.9663,4330.98,-0.120223,0,101592962098065,140733968647688,140733968647696,140733968647840,140733968647840,136322092753024,3,140733968648872,n/a,8,46ns
20260723-015622,client,CLI-20260723-015621,move_robot()AFTER_SERVICE_CALL,move, ,1,3,99.9789,90.0118,4330.98,-0.120223,83,101592962098065,140733968647688,140733968647696,140733968647840,140733968647840,136322092753024,3,140733968648872,obstructed,9,3397821ns
20260723-015622,client,CLI-20260723-015621,move_robot()BEFORE_SERVICE_CALL,move, ,1,4,99.9789,90.0118,6569.49,0.331914,0,101592962098065,140733968647688,140733968647696,140733968647840,140733968647840,136322092753024,3,140733968648872,n/a,11,60ns
20260723-015622,client,CLI-20260723-015621,move_robot()AFTER_SERVICE_CALL,move, ,1,4,99.9789,90.0118,6569.49,0.331914,0,101592962098065,140733968647688,140733968647696,140733968647840,140733968647840,136322092753024,3,140733968648872,obstructed,12,10181467ns
20260723-015622,client,CLI-20260723-015621,move_robot()BEFORE_SERVICE_CALL,move, ,1,5,99.9789,90.0118,5492.3,-0.708182,0,101592962098065,140733968647688,140733968647696,140733968647840,140733968647840,136322092753024,3,140733968648872,n/a,14,54ns
20260723-015622,client,CLI-20260723-015621,move_robot()AFTER_SERVICE_CALL,move, ,1,5,99.9789,90.0118,5492.3,-0.708182,0,101592962098065,140733968647688,140733968647696,140733968647840,140733968647840,136322092753024,3,140733968648872,obstructed,15,3448325ns
20260723-015622,client,CLI-20260723-015621,move_robot()BEFORE_SERVICE_CALL,move, ,1,6,99.9789,90.0118,2677.61,-2.94607,0,101592962098065,140733968647688,140733968647696,140733968647840,140733968647840,136322092753024,3,140733968648872,n/a,17,66ns
20260723-015622,client,CLI-20260723-015621,move_robot()AFTER_SERVICE_CALL,move, ,1,6,0.0203496,70.2152,2677.61,-2.94607,101.9,101592962098065,140733968647688,140733968647696,140733968647840,140733968647840,136322092753024,3,140733968648872,obstructed,18,3039271ns
20260723-015622,client,CLI-20260723-015621,move_robot()BEFORE_SERVICE_CALL,move, ,1,7,0.0203496,70.2152,1.26949,-2.12777,0,101592962098065,140733968647688,140733968647696,140733968647840,140733968647840,136322092753024,3,140733968648872,n/a,20,56ns
20260723-015622,client,CLI-20260723-015621,move_robot()AFTER_SERVICE_CALL,move, ,1,7,0.0203496,70.2152,1.26949,-2.12777,0,101592962098065,140733968647688,140733968647696,140733968647840,140733968647840,136322092753024,3,140733968648872,obstructed,21,2878115ns
20260723-015622,client,CLI-20260723-015621,move_robot()BEFORE_SERVICE_CALL,move, ,1,11,0.0203496,70.2152,0.24772,-2.37972,0,101592962098065,140733968647688,140733968647696,140733968647840,140733968647840,136322092753024,3,140733968648872,n/a,29,34ns
20260723-015622,client,CLI-20260723-015621,move_robot()AFTER_SERVICE_CALL,move, ,1,11,0.0203496,70.2152,0.24772,-2.37972,0,101592962098065,140733968647688,140733968647696,140733968647840,140733968647840,136322092753024,3,140733968648872,obstructed,30,9119507ns
20260723-015638,client,CLI-20260723-015635,move_robot()BEFORE_SERVICE_CALL,move, ,1,2,0,0,9151.4,-0.87267,0,108070510433169,140735755916120,140735755916128,140735755916272,140735755916272,136037016395904,3,140735755917304,n/a,5,61ns
20260723-015638,client,CLI-20260723-015635,move_robot()AFTER_SERVICE_CALL,move, ,1,2,0,0,9151.4,-0.87267,0,108070510433169,140735755916120,140735755916128,140735755916272,140735755916272,136037016395904,3,140735755917304,obstructed,6,100283696ns
20260723-015638,client,CLI-20260723-015635,move_robot()BEFORE_SERVICE_CALL,move, ,1,3,0,0,9155.2,-0.87241,0,108070510433169,140735755916120,140735755916128,140735755916272,140735755916272,136037016395904,3,140735755917304,n/a,8,73ns
20260723-015638,client,CLI-20260723-015635,move_robot()AFTER_SERVICE_CALL,move, ,1,3,0,0,9155.2,-0.87241,0,108070510433169,140735755916120,140735755916128,140735755916272,140735755916272,136037016395904,3,140735755917304,obstructed,9,6558697ns
20260723-015638,client,CLI-20260723-015635,move_robot()BEFORE_SERVICE_CALL,move, ,1,4,0,0,2595.51,-2.55873,0,108070510433169,140735755916120,140735755916128,140735755916272,140735755916272,136037016395904,3,140735755917304,n/a,11,69ns
20260723-015638,client,CLI-20260723-015635,move_robot()AFTER_SERVICE_CALL,move, ,1,4,0,0,2595.51,-2.55873,0,108070510433169,140735755916120,140735755916128,140735755916272,140735755916272,136037016395904,3,140735755917304,obstructed,12,3769667ns
20260723-015638,client,CLI-20260723-015635,move_robot()BEFORE_SERVICE_CALL,move, ,1,5,0,0,2673.83,1.83733,0,108070510433169,140735755916120,140735755916128,140735755916272,140735755916272,136037016395904,3,140735755917304,n/a,14,63ns
20260723-015638,client,CLI-20260723-015635,move_robot()AFTER_SERVICE_CALL,move, ,1,5,0,0,2673.83,1.83733,0,108070510433169,140735755916120,140735755916128,140735755916272,140735755916272,136037016395904,3,140735755917304,obstructed,15,4156159ns
20260723-015638,client,CLI-20260723-015635,move_robot()BEFORE_SERVICE_CALL,move, ,1,6,0,0,8654.44,1.04446,0,108070510433169,140735755916120,140735755916128,140735755916272,140735755916272,136037016395904,3,140735755917304,n/a,17,43ns
20260723-015638,client,CLI-20260723-015635,move_robot()AFTER_SERVICE_CALL,move, ,1,6,58.0991,99.9971,8654.44,1.04446,115.65,108070510433169,140735755916120,140735755916128,140735755916272,140735755916272,136037016395904,3,140735755917304,obstructed,18,4293167ns
20260723-015638,client,CLI-20260723-015635,move_robot()BEFORE_SERVICE_CALL,move, ,1,8,58.0991,99.9971,0.609453,1.89132,0,108070510433169,140735755916120,140735755916128,140735755916272,140735755916272,136037016395904,3,140735755917304,n/a,22,55ns
20260723-015638,client,CLI-20260723-015635,move_robot()AFTER_SERVICE_CALL,move, ,1,8,58.0991,99.9971,0.609453,1.89132,0,108070510433169,140735755916120,140735755916128,140735755916272,140735755916272,136037016395904,3,140735755917304,obstructed,23,2606119ns
20260723-015638,client,CLI-20260723-015635,move_robot()BEFORE_SERVICE_CALL,move, ,1,9,58.0991,99.9971,1.96668,-1.20378,0,108070510433169,140735755916120,140735755916128,140735755916272,140735755916272,136037016395904,3,140735755917304,n/a,25,54ns
20260723-015638,client,CLI-20260723-015635,move_robot()AFTER_SERVICE_CALL,move, ,1,9,58.8167,98.1303,1.96668,-1.20378,2,108070510433169,140735755916120,140735755916128,140735755916272,140735755916272,136037016395904,3,140735755917304,success,26,2560393ns
20260723-015638,client,CLI-20260723-015635,move_robot()BEFORE_SERVICE_CALL,move, ,1,10,58.8167,98.1303,0.060434,2.12878,0,108070510433169,140735755916120,140735755916128,140735755916272,140735755916272,136037016395904,3,140735755917304,n/a,28,54ns
20260723-015638,client,CLI-20260723-015635,move_robot()AFTER_SERVICE_CALL,move, ,1,10,58.7638,98.2151,0.060434,2.12878,0.1,108070510433169,140735755916120,140735755916128,140735755916272,140735755916272,136037016395904,3,140735755917304,success,29,2041019ns
20260723-015638,client,CLI-20260723-015635,move_robot()BEFORE_SERVICE_CALL,move, ,1,11,58.7638,98.2151,1.86797,-0.371062,0,108070510433169,140735755916120,140735755916128,140735755916272,140735755916272,136037016395904,3,140735755917304,n/a,31,55ns
20260723-015638,client,CLI-20260723-015635,move_robot()AFTER_SERVICE_CALL,move, ,1,11,60.5345,97.5262,1.86797,-0.371062,1.9,108070510433169,140735755916120,140735755916128,140735755916272,140735755916272,136037016395904,3,140735755917304,success,32,2094134ns
20260723-015653,client,CLI-20260723-015653,move_robot()BEFORE_SERVICE_CALL,move, ,1,2,0,0,3943.75,2.69137,0,102396737819537,140723453621720,140723453621728,140723453621872,140723453621872,139422002176128,3,140723453622904,n/a,5,66ns
20260723-015653,client,CLI-20260723-015653,move_robot()AFTER_SERVICE_CALL,move, ,1,2,0,0,3943.75,2.69137,0,102396737819537,140723453621720,140723453621728,140723453621872,140723453621872,139422002176128,3,140723453622904,obstructed,6,103084045ns
20260723-015653,client,CLI-20260723-015653,move_robot()BEFORE_SERVICE_CALL,move, ,1,3,0,0,8959.51,2.78331,0,102396737819537,140723453621720,140723453621728,140723453621872,140723453621872,139422002176128,3,140723453622904,n/a,8,61ns
20260723-015653,client,CLI-20260723-015653,move_robot()AFTER_SERVICE_CALL,move, ,1,3,0,0,8959.51,2.78331,0,102396737819537,140723453621720,140723453621728,140723453621872,140723453621872,139422002176128,3,140723453622904,obstructed,9,4902208ns
20260723-015653,client,CLI-20260723-015653,move_robot()BEFORE_SERVICE_CALL,move, ,1,4,0,0,1884.92,2.54096,0,102396737819537,140723453621720,140723453621728,140723453621872,140723453621872,139422002176128,3,140723453622904,n/a,11,64ns
20260723-015653,client,CLI-20260723-015653,move_robot()AFTER_SERVICE_CALL,move, ,1,4,0,0,1884.92,2.54096,0,102396737819537,140723453621720,140723453621728,140723453621872,140723453621872,139422002176128,3,140723453622904,obstructed,12,4065482ns
20260723-015653,client,CLI-20260723-015653,move_robot()BEFORE_SERVICE_CALL,move, ,1,5,0,0,3935.42,-0.531812,0,102396737819537,140723453621720,140723453621728,140723453621872,140723453621872,139422002176128,3,140723453622904,n/a,14,64ns
20260723-015653,client,CLI-20260723-015653,move_robot()AFTER_SERVICE_CALL,move, ,1,5,0,0,3935.42,-0.531812,0,102396737819537,140723453621720,140723453621728,140723453621872,140723453621872,139422002176128,3,140723453622904,obstructed,15,6925989ns
20260723-015653,client,CLI-20260723-015653,move_robot()BEFORE_SERVICE_CALL,move, ,1,6,0,0,2475.83,-3.11475,0,102396737819537,140723453621720,140723453621728,140723453621872,140723453621872,139422002176128,3,140723453622904,n/a,17,51ns
20260723-015653,client,CLI-20260723-015653,move_robot()AFTER_SERVICE_CALL,move, ,1,6,0,0,2475.83,-3.11475,0,102396737819537,140723453621720,140723453621728,140723453621872,140723453621872,139422002176128,3,140723453622904,obstructed,18,4358619ns
20260723-015653,client,CLI-20260723-015653,move_robot()BEFORE_SERVICE_CALL,move, ,1,7,0,0,1.61574,-2.61471,0,102396737819537,140723453621720,140723453621728,140723453621872,140723453621872,139422002176128,3,140723453622904,n/a,20,90ns
20260723-015653,client,CLI-20260723-015653,move_robot()AFTER_SERVICE_CALL,move, ,1,7,0,0,1.61574,-2.61471,0,102396737819537,140723453621720,140723453621728,140723453621872,140723453621872,139422002176128,3,140723453622904,obstructed,21,12389196ns
20260723-015653,client,CLI-20260723-015653,move_robot()BEFORE_SERVICE_CALL,move, ,1,8,0,0,0.87154,1.74291,0,102396737819537,140723453621720,140723453621728,140723453621872,140723453621872,139422002176128,3,140723453622904,n/a,23,163ns
20260723-015653,client,CLI-20260723-015653,move_robot()AFTER_SERVICE_CALL,move, ,1,8,0,0,0.87154,1.74291,0,102396737819537,140723453621720,140723453621728,140723453621872,140723453621872,139422002176128,3,140723453622904,obstructed,24,6753787ns
20260723-015653,client,CLI-20260723-015653,move_robot()BEFORE_SERVICE_CALL,move, ,1,9,0,0,0.645873,2.34807,0,102396737819537,140723453621720,140723453621728,140723453621872,140723453621872,139422002176128,3,140723453622904,n/a,26,54ns
20260723-015653,client,CLI-20260723-015653,move_robot()AFTER_SERVICE_CALL,move, ,1,9,0,0,0.645873,2.34807,0,102396737819537,140723453621720,140723453621728,140723453621872,140723453621872,139422002176128,3,140723453622904,obstructed,27,9592578ns
20260723-015653,client,CLI-20260723-015653,move_robot()BEFORE_SERVICE_CALL,move, ,1,11,0,0,0.568923,-2.80506,0,102396737819537,140723453621720,140723453621728,140723453621872,140723453621872,139422002176128,3,140723453622904,n/a,31,36ns
20260723-015653,client,CLI-20260723-015653,move_robot()AFTER_SERVICE_CALL,move, ,1,11,0,0,0.568923,-2.80506,0,102396737819537,140723453621720,140723453621728,140723453621872,140723453621872,139422002176128,3,140723453622904,obstructed,32,11436963ns
